	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7
1844	2266	NCKAP5	0.460061291485662	0.768770112093846	0.61986828305239	0.677003472550824	0.592487349696354	0.133953727317285	0.0028419472739716	1.45293995319884e-09	5.13409381489502e-05	0.00108810887284531	0.0018675559406962	0.63944337144584
1175	2273	VASH2	0.483824453266423	0.468756808877407	0.537764171038051	0.575471603222357	0.46641852547874	0.575471603222357	0.000134311425821651	0.000497447666167781	3.26634655435205e-05	0.000908313800043801	0.0089893279906582	0.000842575358867622
499	2274	TCEANC2	0.370518534204882	0.159290186263067	0.739692264991706	0.816255950821735	0.331830202674243	0.549540525498686	0.033337746128874	0.387657193587708	1.31219536421983e-05	0.000770427903187521	0.133044040513635	0.0228340711096318
12163	2274	YJEFN3	0.569476416176659	0.201696317473322	0.521509670558194	0.426835094717661	0.202401476032921	0.0674225454674924	0.000137666747554476	0.262085082542693	0.00117484335380297	0.0957908259368636	0.38720206210442	0.840922184050242
7574	2276	ANKRD16	0.5820187050626	0.00651355890583714	0.58416131901945	0.6968318798938	0.592761802257694	0.88577429024177	0.000252695774860894	0.928542569239506	0.000546832485307787	0.00449484753477086	0.00411294015140444	0.000119863630388226
560	2277	RABGGTB	0.266257884472967	0.42976151566687	0.386700479279176	0.234217382856712	0.837142905825289	0.585615510724132	0.113630539449748	0.0107750420873437	0.0265240052594321	0.358033176054925	4.74914201922846e-05	0.0154212746847702
1385	2280	LDAH	0.432267052635256	0.0890856360290161	0.862522356483426	0.592731188629742	0.5709008244262	0.904971870741841	0.00941673149164086	0.575587335478164	2.84407803996275e-07	0.0170753443644478	0.00838654723835321	0.000123887411955455
2423	2286	DHX30	0.552336883124603	0.207803029818315	0.229725624212753	0.235323829197476	0.212576047621403	0.243510459441235	0.000149079385374901	0.170743304801441	0.149443398663078	0.347929269119402	0.262549399817884	0.273807577646146
11801	2286	C19orf25	0.469546970898598	0.480572983561533	0.564068134232526	0.650376523934685	0.550880431265452	0.884624745946358	0.00305462495547385	0.00322136966896865	0.000553356688940102	0.00569908236649806	0.00631384970203375	0.000125692019955486
3699	2295	XRCC4	0.473587438054432	0.533644082647896	0.893198357761708	0.37748774899	0.582946303560328	0.545600990397825	0.00515976326325528	0.00153295813268344	9.7149045597122e-08	0.145795919117905	0.00639691487714166	0.0239247255155445
7489	2295	HMBS	0.447790614440379	0.515457458939384	0.760317624323498	0.581201559552872	0.761578146732877	0.309778958875124	0.00274053326416072	0.000608190380634817	9.02168557699869e-07	0.00984930549771108	5.37989705419085e-05	0.184650472974101
1238	2296	OBSCN	0.352496425186018	0.00591763216094657	0.489069995255524	0.241709883654689	0.753646260302745	0.633397768637566	0.0348562853817263	0.960569784791673	0.00386104648086595	0.358735919658369	5.39108425066619e-05	0.00569379425421476
11155	2297	BAIAP2-DT	0.133430435654283	0.377175906349615	0.467045347359622	0.473436006600942	0.744200328705297	0.290629312499402	0.43816628740191	0.0176007655186731	0.00386104648086595	0.0415020275470478	5.39108425066619e-05	0.247409681509688
7520	2302	SLC37A2	0.51438361361883	0.481367995975051	0.547785016403783	0.351807692306956	0.603647578249658	0.0333328755500543	0.000163458755324195	0.000745498051886382	0.000138829014981284	0.134477849819634	0.000380315537501865	0.927288083052812
2281	2312	CAND2	0.403541399118487	0.00786685664505121	0.11950829766685	0.270453290628414	0.192173071823508	0.249732931017544	0.000169369226483475	0.925843111508932	0.484186399621659	0.180368411777428	0.271387623359665	0.177110535915513
6284	2316	PUM3	0.059980666798373	0.632142228661808	0.448561069545903	0.0235878994872301	0.674666610041383	0.593161168221692	0.745407161841609	4.10345069798393e-06	0.00104996397763034	0.946427947691731	5.93452634364773e-05	0.00285747131356029
5973	2318	TCEA1	0.116360477160568	0.428620071304938	0.608493605269561	0.2143382905725	0.342126390569855	0.00917321207773183	0.34577207819391	0.000100587105173008	1.20072173678526e-07	0.199041339006417	0.016348298873415	0.959574490343374
44	2319	PRKCZ	0.152278015401071	0.824219117035416	0.668760075543394	0.479063383069752	0.580275186636935	0.35140690771387	0.424250581506766	2.78347990824189e-09	1.84467410504641e-05	0.0479923795824636	0.00416212395962264	0.171858706354242
10741	2324	PIP4K2B	0.509671580736884	0.70186670872781	0.654652282053283	0.80668827452688	0.265853433821229	0.310194675123174	0.00211236121306823	2.76290043947679e-05	0.000143420384191215	0.000903901280438464	0.251675818000535	0.230318168737714
770	2326	BCL9	0.0823656856791706	0.152283008094613	0.42351636014301	0.575772798102239	0.132883599328231	0.0750586365602927	0.690502855700024	0.363206050380553	0.00338768328233554	0.000908313800043801	0.537384690991774	0.83329736372477
1065	2327	ODR4	0.253096929378308	0.226503284715558	0.848354576150178	0.39349061053632	0.747604401545162	0.753973793422269	0.110435222527231	0.172929723237883	1.26615488015626e-07	0.0915311695190147	9.18223295746474e-05	0.000646604559877395
2978	2330	ZNF732	0.315633209411419	0.46241589174649	0.458530065360949	0.5735692123933	0.0724456971442534	0.244682686437674	0.0314046480614059	0.000497447666167781	0.00103514936307265	0.000908313800043801	0.700991615855875	0.267180081043882
6435	2331	AL135924.2	0.431962977949636	0.546457743621915	0.582030052121102	0.582030052121102	0.582030052121102	0.582030052121102	0.00150595387746749	1.41537971784873e-05	1.23188066590378e-06	0.000908313800043801	9.30113367167709e-05	0.000842575358867622
8956	2331	TMTC4	0.404720875948216	0.9131171089485	0.795715041157817	0.473891316810822	0.556233662794585	0.464987892523263	0.0156644710353023	3.31201460340357e-09	1.15403518079467e-06	0.0639166457964633	0.00733541936834965	0.065994935265218
5745	2332	LDOC1	0.195220747079205	0.950749346963258	0.352086070672804	0.362589903670314	0.44800385971172	0.399424931771951	0.248937909541396	3.33617448385399e-09	0.0347071840151277	0.128869922528151	0.0318371754357649	0.102644046511664
7071	2332	DTX4	0.365910786682731	0.471274184561449	0.57855764821958	0.57855764821958	0.468741993754975	0.021854892732554	0.00850964623724359	0.000497447666167781	1.23188066590378e-06	0.000908313800043801	0.0089893279906582	0.83329736372477
3398	2333	MND1	0.049319609388578	0.967771613080891	0.750286266274059	0.23104567862722	0.594838808736052	0.399548336794705	0.889564575047825	3.35558734606009e-09	1.02810472703804e-05	0.419101426391662	0.00475149207132066	0.108860284427243
10099	2333	CD2BP2	0.558404488802188	0.158339123961695	0.497528356431116	0.391798257356319	0.486470221958909	0.388596235152525	0.000192094981959512	0.337462765058851	0.00191581803283964	0.0897191092455107	0.0138858722964095	0.100864550600995
4789	2335	CCZ1	0.381272296321053	0.545007450232701	0.86766282999721	0.287790765586149	0.732245365862532	0.84774988363621	0.0156733059770903	0.00066602407493905	1.43218384823589e-07	0.284908972789403	0.000211048908244988	0.000192516283838263
12135	2337	SSBP4	0.160865435701	0.910142792333125	0.324581731693081	0.421218304022652	0.272673906739003	0.541030988509828	0.3273265949401	3.42819918534267e-09	0.0324137675355702	0.069116346617911	0.164946898485727	0.0134566833211987
1634	2340	DGUOK-AS1	0.488771963057682	0.50257051668797	0.606828664769459	0.442453605763916	0.490639616307526	0.0779229709668373	0.000197266564457467	0.000210740036130113	4.55319788367453e-07	0.0361736260575093	0.00529658245972296	0.726216771750992
10570	2341	AC005224.3	0.501172441350937	0.300170363108622	0.461832583418383	0.224535740466243	0.158941534306114	0.621890351798714	0.000197266564457467	0.0466624595355814	0.00164562509889383	0.352096573981546	0.428494569542913	0.000511073570777127
11842	2343	NCLN	0.564022097432191	0.599407021852551	0.362869670326816	0.177872345278726	0.533993393736304	0.540479393528135	0.000197440320698004	8.64108432252097e-05	0.0223936837234776	0.453579050784769	0.00668360531967781	0.0209314329790317
3121	2344	TMEM33	0.23038616775533	0.851409872551194	0.576743900598458	0.692659827847002	0.0998198037537085	0.192269887354808	0.124231001157563	7.53846526238079e-09	0.000113840309770286	0.0009366447133228	0.623406546730667	0.375208930824462
3708	2345	MEF2C	0.458574448127651	0.577810442624891	0.502357782649455	0.250099053519637	0.577810442624891	0.339223565698243	0.00031366455208269	2.96061937841964e-07	0.000152133287185841	0.231231698993656	6.6096568399375e-05	0.114537979193673
4885	2348	NOD1	0.536806801055287	0.351147240007969	0.494799876154299	0.474247165239155	0.277022487333763	0.404718186243668	0.00020224002479961	0.0366192339206229	0.00220145298886503	0.0430057457185623	0.223364186148851	0.100864550600995
1219	2350	TMEM63A	0.606974548959001	0.03784610886439	0.559634610302969	0.433503304210655	0.41488572235473	0.108829117850948	0.000203306432626342	0.825825175512673	0.00128691176175917	0.0924935125976628	0.0581128581921621	0.705436739347426
11406	2352	ZCCHC3	0.260429471605422	0.871710827975456	0.882767869808904	0.605967385676189	0.803138010886849	0.634198084924243	0.113529808264304	1.01316360064102e-07	1.64647495670188e-07	0.0133308907875213	0.000109312232408272	0.00803702658947439
1365	2355	GREB1	0.438786647999823	0.645275608816756	0.645275608816756	0.555570205278282	0.516428287880909	0.56818427217799	0.00185384918536307	6.06170458358971e-08	1.67469401523234e-07	0.00540753470571508	0.00305943693535063	0.00520607583750978
9898	2357	TRAF7	0.0125353190455944	0.34667034049452	0.47282859468635	0.459809611638659	0.802654529305102	0.407641494499403	0.958346098827137	0.0325041577894624	0.00420736633979345	0.0551114817983733	7.13654823688602e-05	0.086526762951978
4738	2358	WDR27	0.587790939975046	0.689109483914257	0.564500842434247	0.691322493461429	0.774402591170318	0.753592290702877	0.000212631739767701	2.30886648063191e-05	0.000727169564488663	0.00412710481933499	0.000196097877783379	0.0016572782849248
1638	2360	MOB1A	0.271622188393802	0.565447626110871	0.696005584471567	0.3825785018569	0.389690322561501	0.0629168315569452	0.0369067223890472	1.00981986213703e-05	1.77274207011733e-07	0.0416412845454207	0.017187255672206	0.772005849428323
6915	2360	MTRNR2L8	0.435601935460233	0.595489779688905	0.482237863069006	0.757595824102399	0.195088069634891	0.141145251047485	0.00581505619973621	0.000157388866100169	0.00287625954591279	0.000984256580740026	0.362913277702682	0.547267804442306
7132	2360	C11orf95	0.573208461817502	0.445117328391028	0.641839592254276	0.364917131162565	0.694613422996725	0.702259122816533	0.000215800970955478	0.00589255321275266	4.34644061002044e-05	0.15040717171785	0.000281758943635936	0.00138536076033639
4820	2362	BZW2	0.46490916027984	0.291037042270948	0.637208964749329	0.312889934911974	0.601809813970773	0.279648544866572	0.000219081706361133	0.0239058543186045	1.88931672764895e-06	0.10178495860726	0.000225211189635642	0.148571805686309
10850	2362	UBTF	0.407094408652836	0.000454213107723434	0.707133362288665	0.296431597619118	0.105045769882053	0.293383420268033	0.00148437672409776	0.993199075061544	1.78467912218294e-07	0.146815916614825	0.571838929298659	0.130035109698124
7681	2363	BMS1	0.265926989235827	0.185112755247766	0.611804600571812	0.432858053016602	0.597533032134382	0.739728680207191	0.0473243408817044	0.168789815064225	7.72834705420737e-06	0.0258310067756023	0.000314398523536789	0.000170813538733063
5025	2365	POMZP3	0.467184512707645	0.353246770759376	0.264662509123024	0.22589209206079	0.559383835550201	0.474479549467534	0.000221348710205309	0.0161166182792242	0.0960027128801412	0.300365727042739	0.000130828250034338	0.0155279460896459
5975	2365	MRPL15	0.00968708795207843	0.155185336654365	0.724932624406058	0.41376153475777	0.698272511788202	0.447679500471603	0.962666466160542	0.265881721828767	4.76508743168715e-07	0.056439144715242	7.28964295436272e-05	0.0298395541540003
5423	2366	ASB9	0.474147577549933	0.567703731735349	0.533331033593334	0.567703731735349	0.502598298597573	0.567703731735349	0.000221348710205309	8.55631501726237e-07	5.18159125831177e-05	0.00117231393767029	0.00237409336239173	0.00109808588826152
11604	2366	RALGAPB	0.322208367593594	0.417540526936366	0.652816095217697	0.739854047459614	0.533120735188597	0.208037475538429	0.037006045574431	0.00540766209778379	4.14967718026097e-05	0.00101225696392476	0.00529156631134399	0.342517182328115
7351	2367	NARS2	0.299402862303102	0.37279013694081	0.664928108080148	0.504736482321996	0.808533720714503	0.452192418683758	0.0844977485869316	0.026158869816862	0.000110351801903871	0.0430742768092843	7.37047442977804e-05	0.071949619345052
4031	2371	PRR7-AS1	0.251952166883688	0.733258611632938	0.731945799204325	0.387287258582106	0.528208528462746	0.530070828431357	0.158951475062952	5.8762184888063e-08	1.90697678502028e-07	0.114310315630523	0.00609051831273353	0.0207465900558263
4378	2371	TRERF1	0.570171558264725	0.242979258835298	0.513642871155871	0.227046789408001	0.288813468320174	0.451887798872031	0.000221684702836724	0.164610161270283	0.00218663273291679	0.419308527270085	0.199874921577708	0.0646420535958988
1551	2373	VRK2	0.594227430169982	0.374677776051446	0.648554901177091	0.414744684894638	0.384686414783557	0.16148829813034	0.000222528586738076	0.0211219686273892	0.000164603890446938	0.111233845498395	0.0730184973334413	0.565599353385082
493	2376	GLIS1	0.367610743724231	0.677176118876245	0.593034784420114	0.431904015410468	0.559293646923274	0.677176118876245	0.0148536861337023	2.09273974176436e-08	1.73312262012253e-05	0.0509506394621314	0.00174886326508352	0.00018402295014936
757	2377	ITGA10	0.372221593863215	0.383107126391468	0.643615919464098	0.595404628744169	0.447444130394322	0.683013711332893	0.0148536861337023	0.0152059172269735	2.00616714185516e-06	0.00342785600149141	0.0194945573615171	0.00018402295014936
2441	2378	ARIH2	0.366499143004289	0.555720557343157	0.691888042580348	0.376816401218954	0.17493417356192	0.140332192526393	0.00391359209911437	1.3572114431762e-05	1.99456798486e-07	0.0432043602133494	0.312515115432085	0.492957636540046
1485	2379	ATL2	0.398166120420757	0.016221804763103	0.859721370983772	0.567153247679943	0.521778802699223	0.645292203739007	0.0151058400973815	0.931151985863912	2.01948521204261e-07	0.0240837141595996	0.0144364569839077	0.00650276258634994
11153	2380	RPTOR	0.574765827266881	0.680004542942647	0.868594942612168	0.655508908344225	0.32266920780362	0.61040606045676	0.000448586003422671	3.51178053623522e-05	2.01948521204261e-07	0.00609649168091309	0.161463739690465	0.0132432288732988
4689	2381	ZBTB2	0.196434000858685	0.291749848423181	0.52439650990194	0.30209545425596	0.686747453555733	0.427861919743316	0.244423383634793	0.0729430524996886	0.000791077167353474	0.228315732501957	8.0240137997093e-05	0.0635125133866723
1306	2385	EFCAB2	0.272146752876543	0.10292272796831	0.648940531745228	0.786322460790162	0.150084999429	0.268825011128388	0.137724591284779	0.529448132095381	0.000159162370850889	0.00105359777325605	0.511815029551883	0.318146694130423
10708	2386	SLFN12	0.143542554734878	0.586658888933838	0.569688626578101	0.771499503076569	0.462357707361168	0.537429375583579	0.444883082031553	0.000422059201643368	0.000942236527113077	0.00105359777325605	0.0377073166918183	0.0249485892372934
8625	2392	ACAD10	0.229657046790095	0.525262870702273	0.198618928595698	0.682597333690525	0.335347802483706	0.138212633296837	0.207500991782963	0.000602089497385303	0.275994231997745	0.00108810887284531	0.122159670577407	0.63944337144584
1244	2394	RAB4A	0.468804019074085	0.259744571499075	0.441461534143896	0.226558081873527	0.501195592857744	0.735998162350871	0.000547635205405585	0.0580456510323214	0.00249851963649533	0.275801686367029	0.00326762467896109	0.00019636571711856
3413	2396	PPID	0.315456846269143	0.697226795652747	0.764611767601114	0.579168987331479	0.65293393320191	0.672817723733504	0.0285012911820837	1.09178756209003e-06	2.21673838987799e-07	0.00569471947595809	0.000197150259804197	0.000812778552561249
5190	2399	DUS4L	0.261379715848198	0.526522514318594	0.620407484333698	0.779278867591445	0.594306658346347	0.320071450580879	0.160263681491546	0.00191241068002967	0.000311946321579135	0.00111174051752025	0.00572398416534976	0.236286061379942
4020	2403	UIMC1	0.225331378990991	0.500395876031473	0.83325919467155	0.756506817104232	0.281700633975785	0.620314344011234	0.191997212037777	0.00189601084999182	3.24853042790593e-07	0.00113317839159724	0.187423749129588	0.00770521578355343
11611	2403	PLCG1	0.432600654158467	0.719531780279438	0.649971306198647	0.741318856319847	0.810222873281203	0.751693215631496	0.00731181153370238	1.23731096404606e-05	0.000122212608559593	0.00175847801371229	9.05663626854613e-05	0.00187483658197369
4023	2406	NSD1	0.226541566514411	0.370935156904559	0.488683849344157	0.601168956154481	0.299434669452331	0.251953650660922	0.0902197337974033	0.00387892024851282	0.000238511910363686	0.00114409193506307	0.073569942999721	0.199106715641857
11897	2408	KHSRP	0.367314139535789	0.5099302345673	0.74873264740163	0.258388610695882	0.266580116863056	0.400827201414254	0.00920544638334409	0.000342510553634218	2.32755787607482e-07	0.236966327744926	0.138232297419113	0.0492476533066463
9268	2413	ABCD4	0.163962849679159	0.452099874030533	0.519521220343735	0.780185468808542	0.384614610595265	0.465347277043884	0.369616037090893	0.0062914058463785	0.00249384865167831	0.00116216348738223	0.0804946575405017	0.0492861966031172
8117	2418	GNB3	0.43221526252325	0.221093175554287	0.423568015464548	0.486353754229186	0.577067322681406	0.577067322681406	0.00150595387746749	0.125966778573329	0.00338768328233554	0.0130946722885495	9.30113367167709e-05	0.000842575358867622
9033	2419	AJUBA	0.277384049944016	0.938449396819177	0.302669212632731	0.429773861156118	0.1374515494555	0.52339018902715	0.127228821548565	9.13766723456851e-09	0.0874064706756289	0.0894131094429689	0.566069381982222	0.0372106692267866
11212	2419	FN3K	0.32625085831728	0.443519191562481	0.514413058611807	0.554808666846857	0.164905960219611	0.0954940674632244	0.0239431812231641	0.000759061081834375	5.18159125831177e-05	0.00117231393767029	0.435744835186858	0.688816235895749
10610	2420	SMCR8	0.238493013207941	0.547574435559538	0.657839084169322	0.540474075881881	0.443482626906988	0.84104525769211	0.177754999352131	0.00113223617204075	8.36456140647122e-05	0.025877365157473	0.0403318148901777	0.000227477060195732
8594	2422	SART3	0.344940206402636	0.925662720453556	0.397377656165286	0.525647530143049	0.361736297945552	0.736110603836686	0.0344354812961595	9.32093105687384e-09	0.0166657197631739	0.0276365646988695	0.0777860243247692	0.00155636973615911
11078	2432	MIF4GD	0.220233596991263	0.524134740237889	0.855727484207173	0.582616669802925	0.602388341686013	0.709903770010507	0.239160442034397	0.00250458907387247	2.84407803996275e-07	0.0170753443644478	0.00442745633709677	0.00366431041409252
2311	2433	TBC1D5	0.555639988738509	0.776334123926496	0.617231584968526	0.326260488053373	0.155898461603136	0.209085688634548	0.000276117723296103	4.8442520196987e-07	9.56087155494706e-05	0.187659481783272	0.415681026152663	0.37838662321991
9847	2435	CAPN15	0.479760242797901	0.523149013127109	0.412586486003208	0.408831874780697	0.79230624080649	0.687250465635272	0.00520998240995902	0.00233671166482815	0.0256261422241199	0.134345778673183	0.000100545563914368	0.0041028554708417
1460	2436	SPAST	0.470239717078828	0.10464101168494	0.869519428183635	0.618733571355864	0.430358760174884	0.65094551634247	0.00487616447476644	0.573134147925785	2.87417553652418e-07	0.0145466883796136	0.0432699102834427	0.00743256714355292
3988	2438	RANBP17	0.16796458117658	0.297704921461562	0.777658250514908	0.754780217255787	0.274900478343956	0.561371332835886	0.388368045769585	0.0941185812938815	2.43453319849801e-06	0.00129808591440558	0.194523629508238	0.0235215677220646
5619	2450	TSPAN6	0.244435777706146	0.246829576786832	0.396018334256729	0.763315243802623	0.553599887224015	0.107655309511	0.163264791447934	0.132913443074885	0.0247458584926419	0.00136592820647794	0.00833375011407221	0.648664833888909
12290	2451	ZNF829	0.375741252916111	0.187837698841758	0.816545964386954	0.690822938337518	0.0596757904734654	0.68860549451079	0.0266722144235286	0.381739826036457	3.31903864238175e-07	0.00336223978544415	0.856988675649891	0.00341230115026838
3111	2456	LIAS	0.360803527714113	0.467164597535894	0.588879071164386	0.645187637240505	0.804019098789331	0.584464777877293	0.0348548433095859	0.0056624176313524	0.000781526403840599	0.00828584105326683	0.000109298576169146	0.0169934160466145
8912	2459	DIS3	0.481939347545242	0.478443730542912	0.392817682039226	0.378890158835833	0.176873032514646	0.360937956693855	0.000289982047318203	0.000566175415576241	0.00517069837046046	0.0605261135283235	0.33231741641987	0.0719615553324446
12592	2464	PPP2R1A	0.240324010815232	0.393790884391588	0.631656605913456	0.429226824723814	0.504731685931836	0.576948408223883	0.0498890930829282	0.00099874606396336	3.84651451108204e-07	0.0130870010835189	0.000884116710083801	0.000842575358867622
2425	2470	CDC25A	0.457056945459784	0.746420510819341	0.836368125049001	0.59798032601954	0.37293533612964	0.324124828734699	0.00800228686808732	5.12145151939233e-06	3.9644788689446e-07	0.0149300847288305	0.107367626608449	0.215565663706114
11188	2474	LRRC45	0.544368927551104	0.457216280857092	0.593680980533667	0.547159077702457	0.129586288830079	0.22358555911093	0.000314434188600188	0.00420290097298764	0.000187164113056571	0.020338441677104	0.62235537702677	0.400636971762058
880	2477	FLAD1	0.11463085043027	0.0811225637025812	0.538910023498564	0.737595041832809	0.035620895644122	0.150679902512371	0.553461697029645	0.707112353299633	0.00143859993707476	0.00155392977369552	0.913048148990577	0.571098790116051
5575	2479	IGBP1	0.384575065100906	0.26363990322568	0.403181649639186	0.051243297069417	0.25925299897071	0.763560111564609	0.00851325343930616	0.0826862020404238	0.0115804956558184	0.864687158823394	0.176455851524959	0.000273294651481948
8651	2484	RNFT2	0.215631241903255	0.17397271973008	0.610469818744336	0.447119720397885	0.484287293079684	0.610469818744336	0.221445142301675	0.255810962756901	4.55319788367453e-07	0.0361736260575093	0.00529658245972296	0.000511073570777127
1848	2488	ZRANB3	0.25316290769035	0.477867071818762	0.578083339552806	0.680551174635902	0.766866778727277	0.677021771460962	0.155382485029121	0.00514252694973677	0.000767261988351737	0.0047896448520867	0.000130750531643238	0.00491154520658251
3433	2489	AADAT	0.355334656519432	0.31048637381351	0.434986546081749	0.307186467968223	0.558047400784587	0.393322025276916	0.0122122894290071	0.0327033125909176	0.0015274016582381	0.157436006463711	0.000130828250034338	0.0618878780835435
1662	2491	SUCLG1	0.21601713355576	0.361505763482566	0.687287673524907	0.176810805317686	0.0610421301797113	0.08526946440525	0.114568080913533	0.00589079196700685	4.8784442453478e-07	0.396968892981527	0.752707664782155	0.693156841866626
8197	2494	KCNJ8	0.35202052196941	0.515212606107316	0.516729956356283	0.318667432256451	0.554655349442045	0.554655349442045	0.0122122894290071	2.32232617504154e-05	5.18159125831177e-05	0.157436006463711	0.000130828250034338	0.00109808588826152
5104	2495	CPSF4	0.55557422117256	0.22148286444181	0.678511473007575	0.771812489090203	0.591521732946977	0.0611839103745991	0.000788688967210968	0.217255936871216	6.87871646366131e-05	0.00165067228899629	0.00500960546906408	0.84771320980052
9528	2495	CATSPER2	0.197257276125191	0.383003736380663	0.330918946774999	0.393995719653537	0.562474129336069	0.562474129336069	0.223560875313787	0.00695349197159099	0.0278941342416701	0.0630161465410476	0.000130828250034338	0.00109808588826152
3920	2502	SH3TC2	0.449595130379701	0.264154743629395	0.498870340044162	0.39497948230526	0.539700948777162	0.449264990406245	0.000359518387982202	0.0786538225529112	8.19466506534344e-05	0.0754737446305371	0.000184039700470082	0.01933284922029
7432	2503	LINC02550	0.452413180310705	0.548794728685488	0.475617766882882	0.374386796395126	0.430686128845045	0.548794728685488	0.000359518387982202	1.45407230937459e-06	0.000543913944839261	0.0754737446305371	0.0153109755924853	0.00142169351654004
4841	2505	NUPL2	0.414248208490685	0.0852682867202079	0.853251585114007	0.608819190709913	0.0487363350795048	0.407213120347722	0.0154159355695943	0.660658668027409	5.18822071309761e-07	0.0151180682581533	0.857729645967861	0.100864550600995
9453	2506	FMN1	0.198379084449997	0.625079349911691	0.654626393474731	0.638959234117255	0.450206910904393	0.0428092838876172	0.289726914388335	9.67347783116094e-06	4.61269138892305e-06	0.00175052328938475	0.0245307116039034	0.896779643897883
10098	2507	SULT1A3	0.328552742515098	0.562215643361885	0.570532137426781	0.646096819242284	0.352948531210707	0.558430430485046	0.0445416967559358	0.000154593647987678	0.000112865914660264	0.00175052328938475	0.0989618230031976	0.00892017454251544
11015	2510	DDX42	0.39050818485324	0.242628369882341	0.66779547671656	0.344850910446933	0.306851744063497	0.100374855991539	0.00209755412565174	0.0622660758246459	5.51921895668144e-07	0.0701750717608572	0.0646597666152751	0.697689553885152
3318	2516	METTL14	0.243603720936095	0.53369985286534	0.102979254230772	0.289510687125159	0.774600614260411	0.653314412669495	0.203579015967729	0.00147346539477254	0.565681603600869	0.287695913593442	0.000140081063387542	0.00694103291700384
6868	2517	ZNF195	0.427866815076416	0.654163142042013	0.689008286235313	0.599271954114287	0.774609275999169	0.427328153179961	0.0115653190369579	6.0313821887552e-05	5.19446632246982e-05	0.0149300847288305	0.000140081063387542	0.0938965462196228
8932	2517	SLITRK5	0.314114165417783	0.503228939430471	0.341130599984464	0.2127380965346	0.477085297385454	0.654056491168517	0.044911190644384	0.000347297454257676	0.0263394381006035	0.436982000726971	0.011086776578034	0.000305686880563922
1534	2518	CHAC2	0.453504017906895	0.508621444223383	0.761368929945158	0.495995279277008	0.302029070515045	0.300518702264848	0.00576990214102916	0.00157067543722349	5.72331427775917e-07	0.0415020275470478	0.174292986906242	0.247409681509688
10113	2518	PRR14	0.00708477878656982	0.485688571721649	0.801443741804936	0.48147583278536	0.787456678245014	0.612446677121062	0.955763064076993	0.00295993379326124	1.24558425521517e-06	0.0573982891332345	0.000140506201551256	0.0113323973875518
10679	2524	BLMH	0.187048146955225	0.908290406666281	0.369209253379682	0.217097644499491	0.357081070367063	0.666874545353747	0.324957613627256	2.19025107711991e-08	0.0270976010173459	0.39950425883854	0.0973363163559866	0.00622929968850338
10588	2527	AC104024.2	0.482900604292729	0.633975268670209	0.594523638478636	0.470429036776277	0.568447920162073	0.462115566934266	0.000403267568238812	1.02291641744875e-07	8.12862746685854e-06	0.0299502850862047	0.000703311800026473	0.0291911537332907
10727	2531	ACACA	0.146154484855681	0.506188012678351	0.82831317563137	0.662376986132329	0.231163024420709	0.0402670213712649	0.43457843408857	0.00242611211292945	6.20928624181673e-07	0.00645529848927605	0.283794355628158	0.918694944260675
5137	2535	LRCH4	0.555920069973569	0.220339307220462	0.395865008618414	0.0390054655370722	0.366320040352913	0.350595076419691	0.000423969077895794	0.222270434012245	0.0252463527955052	0.905160501263173	0.104414776200718	0.13431010234439
11737	2537	TCFL5	0.0818850686066494	0.716024807841223	0.553932271375265	0.758074276974215	0.311305245519115	0.743530900947866	0.72773508975228	1.43711138069345e-05	0.00166492872247798	0.00191306831763223	0.167880159499957	0.00198215472455934
1686	2541	KDM3A	0.49283200744712	0.903339281027435	0.684587474279397	0.440282270958627	0.342319956893125	0.419315838143263	0.00194936261866682	2.47256388227389e-08	4.35935020190467e-05	0.0717399478864339	0.119863128889223	0.0785837578444415
7343	2545	KCTD14	0.108044137572408	0.200861789288248	0.42389282045583	0.389849891152078	0.727349363158314	0.664693799639948	0.606832157318403	0.273392221571649	0.0140451132083629	0.117270482821993	0.000161362508174991	0.00385608708848356
10948	2545	NME2	0.0334597057954498	0.0865192647693917	0.401084999303534	0.738624528898044	0.335318331177978	0.617479788980956	0.881284232424535	0.639027421133003	0.0205278168195418	0.00195620547156755	0.130099051789637	0.0100501277589536
54	2549	ARHGEF16	0.344522694513543	0.527965510164611	0.492044281381757	0.527965510164611	0.527965510164611	0.278775323056257	0.012138723961809	2.48404460492493e-06	0.000129543623519761	0.0019895067226999	0.000258674276207358	0.210106640757148
3022	2560	RGS12	0.467901459266174	0.866888557297958	0.483840046016928	0.328282317501519	0.230721434328647	0.44518405706708	0.00435057407854656	2.86881993345427e-08	0.00416954249331379	0.205241857443879	0.308003552354747	0.0893251272571589
448	2561	PIK3R3	0.286232268209072	0.325058334720781	0.595693657769065	0.50864040426393	0.0771475021784253	0.290343371304913	0.0650431233055669	0.0344320384413035	7.48354848487656e-07	0.0105739403853767	0.795368220132808	0.234321907103538
5550	2563	TRO	0.369449749962312	0.424120129988571	0.599993979825158	0.50874633239163	0.537231073599894	0.5152556529455	0.0120966610999997	0.00336439889963169	7.48354848487656e-07	0.0105739403853767	0.0013032293255603	0.0100794208620008
