	Top	Gene	logFC.vs.2	logFC.vs.3	logFC.vs.4	logFC.vs.5	logFC.vs.6	logFC.vs.7	logFC.vs.1	FDR.vs.2	FDR.vs.3	FDR.vs.4	FDR.vs.5	FDR.vs.6	FDR.vs.7	FDR.vs.1
1905	3360	SCN2A	0.320001074446158	0.0610541621101184	0.0167028361392587	0.0610541621101184	0.0610541621101184	0.0610541621101184	-0.320001074446158	0.00445529292997229	0.182114441911065	0.798009447819044	0.420145708521993	0.324170822737973	0.408530948297596	0.00445529292997229
9525	3379	TP53BP1	0.0106083107009219	0.296335724214197	0.0118090238134755	0.512469571078909	0.503318472715004	0.639339589387493	-0.0106083107009219	0.942821604014198	0.0850213189665976	0.976178114166529	0.0354804915940767	0.0183588490798299	0.00916956463460441	0.942821604014198
1167	3388	TMEM206	0.104269222689544	0.124844312820364	0.208374835787756	0.0287987166655554	0.194325812778859	0.616807237594485	-0.104269222689544	0.593416229354372	0.537775348572374	0.297229530958199	0.970217741568348	0.422642840918889	0.00938362178614529	0.593416229354372
12492	3400	KPTN	0.134038953309663	0.255611148269492	0.526940167295515	0.297417682244886	0.389435051050059	0.446663854388268	-0.134038953309663	0.518496653986266	0.126016721205817	0.000551468824547058	0.231129582471148	0.0504068464554753	0.0563928241553303	0.518496653986266
1628	3415	FBXO41	0.410753760106378	0.469386754490723	0.392767070864071	0.0570288720308061	0.483122342698495	0.301815231588305	-0.410753760106378	0.0116058007626915	0.000357944640632486	0.00935405725545911	0.91784639246128	0.00375912026702069	0.194691829797769	0.0116058007626915
11166	3418	TSPAN10	0.0422248408938208	0.299606242959641	0.442583920916149	0.395606541804818	0.24371280840659	0.15258195160212	-0.0422248408938208	0.828405877402798	0.0363934458096328	0.000581083160847056	0.0469689482868774	0.216628239293313	0.522298770298274	0.828405877402798
4689	3419	ZBTB2	0.196434000858685	0.095315847564496	0.327962509043255	0.105661453397275	0.490313452697049	0.231427918884631	-0.196434000858685	0.244423383634793	0.624541060439486	0.0457903228492087	0.739566549758807	0.00375912026702069	0.357865539852151	0.244423383634793
1405	3420	DTNB	0.19232509471778	0.63673031413099	0.510669326498858	0.396708240795071	0.249834753780805	0.394529470691613	-0.19232509471778	0.301429939690554	2.05849723250421e-05	0.00166089558085869	0.113684007653105	0.276840651402009	0.113090532411313	0.301429939690554
4629	3423	EYA4	0.123368828971119	0.631323757691772	0.266959731538615	0.345387171512763	0.392044331436819	0.546662992700809	-0.123368828971119	0.539181517111065	2.05849723250421e-05	0.147627325159623	0.203560072315409	0.067096651427814	0.0212309461119568	0.539181517111065
10704	3426	RAD51D	0.01868269752627	0.307704248243407	0.593806264842164	0.264134072049032	0.417232335911885	0.574184637673001	-0.01868269752627	0.929335024219977	0.0765811447111309	0.000588402606137753	0.331961801300303	0.055269048468846	0.0212309461119568	0.929335024219977
11423	3426	NSFL1C	0.0357556294630019	0.677771326903148	0.123316728736477	0.215460615190575	0.375615000329061	0.165578422236251	-0.0357556294630019	0.845617434674623	2.08481216510389e-05	0.51163667317611	0.40659798514477	0.0623577365028054	0.509143005960427	0.845617434674623
8581	3442	NUAK1	0.0675297001202387	0.678651094824513	0.193972608014841	0.038802629894456	0.304527495487241	0.282858782335512	-0.0675297001202387	0.69916462233991	2.216189488834e-05	0.325616143266753	0.920370903543428	0.187754455690282	0.295432744877978	0.69916462233991
2573	3445	ZNF717	0.0904945395062298	0.533790600411619	0.413241155529671	0.537031205665081	0.252712442554943	0.329722061975043	-0.0904945395062298	0.651578628221681	0.00062889815370701	0.0151033478324415	0.0213938929825316	0.276840651402009	0.203180287344103	0.651578628221681
12384	3450	ZNF574	0.162662599217126	0.36650721910779	0.590086406571231	0.0622127815160231	0.485052664047478	0.409704413607468	-0.162662599217126	0.406422450515932	0.034140946311801	0.00065135116831742	0.868686247528279	0.0208777991564179	0.117057259131776	0.406422450515932
10610	3453	SMCR8	0.238493013207941	0.309081422351597	0.419346070961382	0.30198106267394	0.204989613699048	0.60255224448417	-0.238493013207941	0.177754999352131	0.094218958039337	0.0189894594341271	0.25877075564096	0.413373260369417	0.0100476316386304	0.177754999352131
10874	3457	FMNL1	0.172551949931663	0.45625620517735	0.0289437966843702	0.135234695873108	0.127678992852793	0.365996988180915	-0.172551949931663	0.31240725052377	2.30443085726745e-05	0.880221626367574	0.584716816981589	0.607006091169995	0.0575187485553717	0.31240725052377
5086	3458	SLC25A13	0.059332982050373	0.479860630176644	0.0729969127825377	0.388649628601626	0.595735800421006	0.0996535163708897	-0.059332982050373	0.828405877402798	0.00329347095963475	0.667754422500589	0.102003849486067	0.00421793506285295	0.709831239290755	0.828405877402798
11584	3460	AAR2	0.142308207767527	0.470713989217815	0.402399668340949	0.0795639067782019	0.604915845643387	0.434888798044793	-0.142308207767527	0.516531965174181	0.00563031159884781	0.0245252372460984	0.787606687511688	0.00422822923853968	0.0877393046568168	0.516531965174181
1433	3462	SNX17	0.0270131832616153	0.654356655241538	0.0889830679484494	0.0511817611912353	0.329312151332829	0.403499234266275	-0.0270131832616153	0.882963928205512	2.35747666614328e-05	0.603992695183312	0.842370533369181	0.0872562270931406	0.0826613804018845	0.882963928205512
11406	3463	ZCCHC3	0.260429471605422	0.611281356370034	0.622338398203482	0.345537914070767	0.542708539281427	0.373768613318821	-0.260429471605422	0.113529808264304	0.000520336119162786	0.00067633658944148	0.231129582471148	0.0176548596111892	0.174060916331797	0.113529808264304
4064	3474	ZFP62	0.33650478115123	0.036194295609681	0.596999650245602	0.448913608187737	0.360972902816828	0.452046557242025	-0.33650478115123	0.0437582022007336	0.884591595979329	0.000706575997777633	0.0879207223103452	0.115764999437088	0.0897376855935912	0.0437582022007336
3303	3475	GAR1	0.18540703631723	0.0674008685485323	0.334493418529787	0.138991604238312	0.328010482452951	0.607951898955135	-0.18540703631723	0.317468486872432	0.734866229280328	0.0600334809745671	0.670642683150623	0.123775907078103	0.0104038554171362	0.317468486872432
3260	3499	SMARCAD1	0.437396364235889	0.477595212517144	0.30412792350241	0.0181996604689041	0.311732331898133	0.539167969506867	-0.437396364235889	0.00573362121964751	0.00626135960379937	0.117444111851283	0.975152979118101	0.176231629116493	0.0344996100837445	0.00573362121964751
4834	3506	RAPGEF5	0.0636889177267194	0.339041604070659	0.339041604070659	0.339041604070659	0.272850003887066	0.255692961505688	-0.0636889177267194	0.702914068338436	0.000436686908592525	0.000802382281630511	0.0238180039273294	0.0680651083382409	0.174966341189061	0.702914068338436
1310	3509	CNST	0.218697114528343	0.375698285913566	0.502374592558392	0.46174445746505	0.528466094995248	0.623142803749443	-0.218697114528343	0.242773698087448	0.0363184016116427	0.00594664980329396	0.0751139031039083	0.0147318365093199	0.0113002490285101	0.242773698087448
11096	3516	TRIM65	0.165477913187016	0.358671060096307	0.316603187820412	0.345869115596764	0.3458942840816	0.59178508567637	-0.165477913187016	0.380986155929319	0.040010298169911	0.0786550465190153	0.222923169237814	0.114713628259866	0.0115604271288243	0.380986155929319
3885	3522	PCDHB11	0.330740020404819	0.0566533276926729	0.0967571614781157	0.0967571614781157	0.0339657574637998	0.0967571614781157	-0.330740020404819	0.00599901330048736	0.496083932094911	0.117444111851283	0.309886590670019	0.814230470056791	0.296903220711701	0.00599901330048736
